,product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,revenue,profit,margin,price_ratio_1,price_ratio_2,price_ratio_3,price_diff_1,price_diff_2,price_diff_3,customer_score_ratio,customer_photo_ratio,description_length_ratio,is_weekend,is_holiday
167,garden10,garden_tools,02-01-2018,36,1828.4,17.51944444,50.9,59,341,2,1750,4.2,160,20,8,2,1,2018,20.93023256,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,1447.1,65822.4,65804.88056,99.97338377,1.007020231,1,1.010780142,0.35483871,0,0.54285714,38.0952381,80,5.779661017,1,2
168,garden10,garden_tools,03-01-2018,35,1886.5,21.85285714,53.9,59,341,2,1750,4.2,116,22,9,1,1,2018,20.34883721,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,1828.4,66027.5,66005.64714,99.9669034,1,1,1,0,0,0,27.61904762,58,5.779661017,1,1
169,garden10,garden_tools,04-01-2018,13,700.7,19.46846154,53.9,59,341,2,1750,4.2,111,21,9,1,1,2018,7.558139535,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,1886.5,9109.1,9089.631538,99.78627459,1,1,1,0,0,0,26.42857143,55.5,5.779661017,1,1
170,garden10,garden_tools,05-01-2018,29,1559.1,13.51034483,53.70952381,59,341,2,1750,4.2,102,23,8,3,1,2018,9.115164065,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,700.7,45213.9,45200.38966,99.97011905,1.005511026,1,1.012281472,0.29437229,0,0.65162907,24.28571429,51,5.779661017,1,3
171,garden10,garden_tools,06-01-2018,6,299.4,23.25166667,49.9,59,341,2,1750,4.2,58,21,9,0,1,2018,2.429117553,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,1559.1,1796.4,1773.148333,98.70565204,1,1,1,0,0,0,13.80952381,29,5.779661017,1,0
172,garden10,garden_tools,07-01-2018,14,698.6,33.28142857,49.9,59,341,2,1750,4.2,54,22,9,1,1,2018,8.407666985,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,299.4,9780.4,9747.118571,99.65971301,0.999799639,1,1,-0.01,0,0,12.85714286,27,5.779661017,1,1
173,garden10,garden_tools,08-01-2018,10,499,36.442,49.9,59,341,2,1750,4.2,46,23,8,1,1,2018,9.071360306,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,698.6,4990,4953.558,99.2696994,0.999799639,1,1,-0.01,0,0,10.95238095,23,5.779661017,1,1
174,computers6,computers_accessories,01-01-2018,22,3307.8,22.54772727,150.3545455,48,894,1,533,4.3,152,23,8,2,1,2018,8.02919708,4840,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,,72771.6,72749.05227,99.96901576,0.960662241,1,1.539847356,-6.1568059,0,52.7120455,35.34883721,152,18.625,1,2
175,computers6,computers_accessories,02-01-2018,69,10343.1,26.55289855,149.9,48,894,1,533,4.3,202,20,8,2,1,2018,25.18248175,4840,149,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,3307.8,713673.9,713647.3471,99.99627941,1.006040268,1,1.904404226,0.9,0,71.1877193,46.97674419,202,18.625,1,2
176,computers6,computers_accessories,03-01-2018,51,7644.9,28.47588235,149.9,48,894,1,533,4.3,127,22,9,1,1,2018,18.61313869,4840,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,10343.1,389889.9,389861.4241,99.99269643,1.101049318,1,1.850071101,13.7571429,0,68.87608696,29.53488372,127,18.625,1,1
177,computers6,computers_accessories,04-01-2018,35,5246.5,30.22742857,149.9,48,894,1,533,4.3,107,21,9,1,1,2018,12.77372263,4840,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,7644.9,183627.5,183597.2726,99.98353872,1.239631043,1,1.858264463,28.9769231,0,69.23333333,24.88372093,107,18.625,1,1
178,computers6,computers_accessories,05-01-2018,52,7794.8,18.94307692,149.9,48,894,1,533,4.3,78,23,8,3,1,2018,18.97810219,4840,119,4.2,39.2172,149.9,4.3,18.94307692,79.8,3.5,14.41454545,5246.5,405329.6,405310.6569,99.9953265,1.259663866,1,1.878446115,30.9,0,70.1,18.13953488,78,18.625,1,3
179,computers6,computers_accessories,06-01-2018,27,4047.3,27.62666667,149.9,48,894,1,533,4.3,66,21,9,0,1,2018,9.854014599,4840,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,7794.8,109277.1,109249.4733,99.9747187,1.309271459,1,1.899873257,35.4088462,0,71,15.34883721,66,18.625,1,0
180,computers6,computers_accessories,07-01-2018,13,1948.7,33.57153846,149.9,48,894,1,533,4.3,43,22,9,1,1,2018,4.744525547,4840,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,4047.3,25333.1,25299.52846,99.86747955,1.249270773,1,1.924261874,29.91,0,72,10,43,18.625,1,1
181,computers6,computers_accessories,08-01-2018,5,749.5,24.76,149.9,48,894,1,533,4.3,18,23,8,1,1,2018,1.824817518,4840,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,1948.7,3747.5,3722.74,99.33929286,1.249270773,1,1.924261874,29.91,0,72,4.186046512,18,18.625,1,1
182,health6,health_beauty,01-01-2018,3,185.97,24.05,61.99,50,1257,1,350,3.9,98,23,8,2,1,2018,2,2964,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,,557.91,533.86,95.68926888,2.583993331,0.688854317,1.050856077,38,-28,3,25.12820513,98,25.14,1,2
183,health6,health_beauty,03-01-2018,13,805.87,28.61461538,61.99,50,1257,1,350,3.9,169,22,9,1,1,2018,8.666666667,2964,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,185.97,10476.31,10447.69538,99.72686361,2.583993331,0.740267495,1.050856077,38,-21.75,3,43.33333333,169,25.14,1,1
184,health6,health_beauty,04-01-2018,15,974.85,25.346,64.99,50,1257,1,350,3.9,118,21,9,1,1,2018,10,2964,64.99,3.9,25.346,79.99,4.1,14.485,58.99,3.9,16.30272727,805.87,14622.75,14597.404,99.82666735,1,0.81247656,1.101712155,0,-15,6,30.25641026,118,25.14,1,1
185,health6,health_beauty,05-01-2018,38,2469.62,24.77447368,64.99,50,1257,1,350,3.9,159,23,8,3,1,2018,25.33333333,2964,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,974.85,93845.56,93820.78553,99.9736008,2.709045436,0.81247656,1.101712155,41,-15,6,40.76923077,159,25.14,1,3
186,health6,health_beauty,06-01-2018,26,1741.74,30.24153846,66.99,50,1257,1,350,3.9,131,21,9,0,1,2018,17.33333333,2964,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,2469.62,45285.24,45254.99846,99.93321988,2.792413506,0.837479685,1.135616206,43,-13,8,33.58974359,131,25.14,1,0
187,health6,health_beauty,07-01-2018,27,1808.73,25.90074074,66.99,50,1257,1,350,3.9,113,22,9,1,1,2018,18,2964,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,1741.74,48835.71,48809.80926,99.94696352,2.792413506,0.837479685,1.135616206,43,-13,8,28.97435897,113,25.14,1,1
188,health6,health_beauty,08-01-2018,28,1875.72,23.52821429,66.99,50,1257,1,350,3.9,127,23,8,1,1,2018,18.66666667,2964,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,1808.73,52520.16,52496.63179,99.95520156,2.792413506,0.808848642,1.135616206,43,-15.83142857,8,32.56410256,127,25.14,1,1
189,garden6,garden_tools,05-01-2017,4,239.6,19.7325,59.9,56,348,2,1550,4.1,34,23,8,1,1,2017,14.18617614,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.1,19.7325,,958.4,938.6675,97.94109975,1,1,1,0,0,0,8.292682927,17,6.214285714,1,1
190,garden6,garden_tools,06-01-2017,1,59.9,17.67,59.9,56,348,2,1550,4.1,26,22,8,1,1,2017,3.065774805,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,239.6,59.9,42.23,70.50083472,1,1,1,0,0,0,6.341463415,13,6.214285714,1,1
191,garden6,garden_tools,07-01-2017,14,838.6,16.62642857,59.9,56,348,2,1550,4.1,74,21,10,1,1,2017,3.978539576,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,11740.4,11723.77357,99.85838278,1,1,1,0,0,0,18.04878049,37,6.214285714,1,1
192,garden6,garden_tools,08-01-2017,39,2336.1,18.16230769,59.9,56,348,2,1550,4.1,113,23,8,1,1,2017,8.507525084,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,838.6,91107.9,91089.73769,99.98006506,1,1,1,0,0,0,27.56097561,56.5,6.214285714,1,1
193,garden6,garden_tools,09-01-2017,37,2216.3,17.18702703,59.9,56,348,2,1550,4.1,115,21,9,1,1,2017,13.4057971,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,2336.1,82003.1,81985.91297,99.979041,1,1,1,0,0,0,28.04878049,57.5,6.214285714,1,1
194,garden6,garden_tools,10-01-2017,39,2336.1,18.06589744,59.9,56,348,2,1550,4.1,146,22,9,2,1,2017,14.13043478,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,2216.3,91107.9,91089.8341,99.98017088,1,1,1,0,0,0,35.6097561,73,6.214285714,1,2
195,garden6,garden_tools,11-01-2017,91,4769.7,17.06747253,52.40694444,56,348,2,1550,4.1,339,22,8,4,1,2017,32.97101449,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,2336.1,434042.7,434025.6325,99.99606779,1,0.976861574,0.974365501,0,-1.24133681,-1.37876985,82.68292683,169.5,6.214285714,1,4
196,garden6,garden_tools,12-01-2017,51,2881.6,15.75960784,55.1,56,348,2,1550,4.1,184,21,10,1,1,2017,18.47826087,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,4769.7,146961.6,146945.8404,99.98927638,1,0.99413622,0.988340807,0,-0.325,-0.65,44.87804878,92,6.214285714,1,1
197,garden6,garden_tools,01-01-2018,12,598.8,19.495,49.9,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,2881.6,7185.6,7166.105,99.7286935,1,1,1,0,0,0,33.41463415,68.5,6.214285714,1,2
198,garden6,garden_tools,02-01-2018,39,1970.1,16.61153846,50.54516129,56,348,2,1550,4.1,160,20,8,2,1,2018,18.75,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,598.8,76833.9,76817.28846,99.97837994,1,0.993028709,1.003733699,0,-0.35483871,0.18801843,39.02439024,80,6.214285714,1,2
199,garden6,garden_tools,03-01-2018,31,1670.9,20.35967742,53.9,56,348,2,1550,4.1,116,22,9,1,1,2018,14.90384615,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,1970.1,51797.9,51777.54032,99.96069401,1,1,1,0,0,0,28.29268293,58,6.214285714,1,1
200,garden6,garden_tools,04-01-2018,46,2479.4,5.28173913,53.9,56,348,2,1550,4.1,111,21,9,1,1,2018,22.11538462,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,1670.9,114052.4,114047.1183,99.99536902,1,1,1,0,0,0,27.07317073,55.5,6.214285714,1,1
201,garden6,garden_tools,05-01-2018,56,2982.4,10.75303571,53.41515152,56,348,2,1550,4.1,102,23,8,3,1,2018,14.18617614,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,2479.4,167014.4,167003.647,99.99356161,1,0.994519179,1.006733339,0,-0.29437229,0.35725678,24.87804878,51,6.214285714,1,3
202,garden6,garden_tools,06-01-2018,12,598.8,19.89083333,49.9,56,348,2,1550,4.1,58,21,9,0,1,2018,3.065774805,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,2982.4,7185.6,7165.709167,99.7231848,1,1,1,0,0,0,14.14634146,29,6.214285714,1,0
203,garden6,garden_tools,07-01-2018,6,299.46,28.37333333,49.91,56,348,2,1550,4.1,54,22,9,1,1,2018,3.978539576,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,598.8,1796.76,1768.386667,98.42086125,1,1.000200401,1.000200401,0,0.01,0.01,13.17073171,27,6.214285714,1,1
204,garden6,garden_tools,08-01-2018,6,299.46,20.32833333,49.91,56,348,2,1550,4.1,46,23,8,1,1,2018,8.507525084,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,299.46,1796.76,1776.431667,98.86861165,1,1.000200401,1.000200401,0,0.01,0.01,11.2195122,23,6.214285714,1,1
205,health10,health_beauty,02-01-2018,21,994.04,10.20047619,47.35789474,40,409,1,1110,4.2,126,20,8,2,1,2018,13.5483871,3762,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,,20874.84,20864.63952,99.95113507,1.974068143,0.526257303,0.802812252,23.36789474,-42.63210526,-11.63210526,30,126,10.225,1,2
206,health10,health_beauty,03-01-2018,58,2809.65,12.56344828,48.45944444,40,409,1,1110,4.2,169,22,9,1,1,2018,37.41935484,3762,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,994.04,162959.7,162947.1366,99.99229046,2.019985179,0.578689329,0.821485751,24.46944444,-35.28055556,-10.53055556,40.23809524,169,10.225,1,1
207,health10,health_beauty,04-01-2018,18,965.91,13.16055556,53.70176471,40,409,1,1110,4.2,118,21,9,1,1,2018,11.61290323,3762,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,2809.65,17386.38,17373.21944,99.92430537,1,0.671355978,0.910353699,0,-26.28823529,-5.28823529,28.0952381,118,10.225,1,1
208,health10,health_beauty,05-01-2018,33,1723.08,10.63121212,52.06928571,40,409,1,1110,4.2,159,23,8,3,1,2018,21.29032258,3762,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,965.91,56861.64,56851.00879,99.98130337,2.170457929,0.65094744,0.882679873,28.07928571,-27.92071429,-6.92071429,37.85714286,159,10.225,1,3
209,health10,health_beauty,06-01-2018,9,449.82,12.91,49.98,40,409,1,1110,4.2,131,21,9,0,1,2018,5.806451613,3762,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,1723.08,4048.38,4035.47,99.68110701,2.08336807,0.624828104,0.847262248,25.99,-30.01,-9.01,31.19047619,131,10.225,1,0
210,health10,health_beauty,07-01-2018,5,257.56,14.368,51.512,40,409,1,1110,4.2,113,22,9,1,1,2018,3.225806452,3762,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,449.82,1287.8,1273.432,98.8842988,2.147228012,0.643980498,0.873232751,27.522,-28.478,-7.478,26.9047619,113,10.225,1,1
211,health10,health_beauty,08-01-2018,11,557.85,9.312727273,50.71,40,409,1,1110,4.2,127,23,8,1,1,2018,7.096774194,3762,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,257.56,6136.35,6127.037273,99.8482367,2.113797416,0.612281156,0.859637227,26.72,-32.11142857,-8.28,30.23809524,127,10.225,1,1
212,watches2,watches_gifts,06-01-2017,5,789.95,13.91,157.99,35,591,3,444,4,17,22,8,1,1,2017,4.072822823,4480,163,4.2,14.265,157.99,4,13.91,185,3.8,14.74,,3949.75,3935.84,99.64782581,0.969263804,1,0.854,-5.01,0,-27.01,4.25,5.666666667,16.88571429,1,1
213,watches2,watches_gifts,07-01-2017,6,1016.95,14.95,171.792,35,591,3,444,4,29,21,10,1,1,2017,7.526276276,4480,161.5909091,4.2,15.52545455,171.792,4,14.95,197.383,3.8,16.606,789.95,6101.7,6086.75,99.75498632,1.063129114,1,0.87034851,10.2010909,0,-25.591,7.25,9.666666667,16.88571429,1,1
214,watches2,watches_gifts,08-01-2017,5,849.5,17.084,169.9,35,591,3,444,4,48,23,8,1,1,2017,5.461711712,4480,160.6692308,4.2,15.18538462,169.9,4,17.084,179.9,3.8,14.92666667,1016.95,4247.5,4230.416,99.59778693,1.057452003,1,0.944413563,9.2307692,0,-10,12,16,16.88571429,1,1
215,watches2,watches_gifts,09-01-2017,10,1604,17.856,160.4,35,591,3,444,4,54,21,9,1,1,2017,13.51351351,4480,148.7785714,4.2,14.04111111,160.4,4,17.856,164.57,3.8,19.528,849.5,16040,16022.144,99.8886783,1.078112248,1,0.974661238,11.6214286,0,-4.17,13.5,18,16.88571429,1,1
216,watches2,watches_gifts,10-01-2017,16,2391.6,18.505625,149.475,35,591,3,444,4,43,22,9,2,1,2017,21.62162162,4480,134.9,4.2,6.81,149.475,4,18.505625,232.49,3.8,14.2125,1604,38265.6,38247.09438,99.951639,1.108042995,1,0.642930879,14.575,0,-83.015,10.75,14.33333333,16.88571429,1,2
217,watches2,watches_gifts,11-01-2017,26,3660,19.17230769,140.56,35,591,3,444,4,91,22,8,4,1,2017,35.13513514,4480,133,4.2,19.91666667,108,4.2,15.90846154,174.4333333,3.8,20.99277778,2391.6,95160,95140.82769,99.97985256,1.056842105,1.301481481,0.805809287,7.56,32.56,-33.8733333,22.75,30.33333333,16.88571429,1,4
218,watches2,watches_gifts,12-01-2017,6,894,17.00333333,149,35,591,3,444,4,73,21,10,1,1,2017,8.108108108,4480,149,4.2,19.1,108,4.2,16.65384615,185.96,3.8,18.686,3660,5364,5346.996667,99.68301019,1,1.37962963,0.80124758,0,41,-36.96,18.25,24.33333333,16.88571429,1,1
219,watches2,watches_gifts,01-01-2018,8,1188,14.165,148.5,35,591,3,444,4,59,23,8,2,1,2018,11.11111111,4480,148.5,4,14.165,108,4.2,16.19636364,199,3.8,21.88,894,9504,9489.835,99.85095749,1,1.375,0.746231156,0,40.5,-50.5,14.75,19.66666667,16.88571429,1,2
220,watches2,watches_gifts,02-01-2018,14,2043.92,15.12928571,145.9942857,35,591,3,444,4,90,20,8,2,1,2018,19.44444444,4480,128.2416667,4.2,15.92666667,108,4.2,18.25363636,182,3.8,19.33,1188,28614.88,28599.75071,99.94712791,1.138430975,1.351798942,0.802166405,17.752619,37.9942857,-36.0057143,22.5,30,16.88571429,1,2
221,watches2,watches_gifts,03-01-2018,9,1115.7,26.27222222,123.9666667,35,591,3,444,4,125,22,9,1,1,2018,12.5,4480,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,2043.92,10041.3,10015.02778,99.73835836,1.055562881,1.17345053,0.816222953,6.5253764,18.3238096,-27.9117708,31.25,41.66666667,16.88571429,1,1
222,watches2,watches_gifts,04-01-2018,10,1191.9,21.229,119.19,35,591,3,444,4,178,21,9,1,1,2018,13.88888889,4480,105.648625,4.2,2.181647059,105,4.2,13.63142857,150.1333333,3.8,19.44777778,1115.7,11919,11897.771,99.82188942,1.128173698,1.135142857,0.793894316,13.541375,14.19,-30.9433333,44.5,59.33333333,16.88571429,1,1
223,watches2,watches_gifts,05-01-2018,22,2598.9,14.71227273,118.1318182,35,591,3,444,4,260,23,8,3,1,2018,30.55555556,4480,103.7925234,4.2,0.095438596,105,4.2,11.3772973,132.53125,3.8,15.7621875,1191.9,57175.8,57161.08773,99.97426836,1.138153446,1.125064935,0.891350668,14.3392948,13.1318182,-14.3994318,65,86.66666667,16.88571429,1,3
224,watches2,watches_gifts,06-01-2018,1,139.9,18.86,139.9,35,591,3,444,4,93,21,9,0,1,2018,4.072822823,4480,119,4.2,19.20666667,105,4.2,23.82357143,138.22,3.8,16.108,2598.9,139.9,121.04,86.5189421,1.175630252,1.332380952,1.012154536,20.9,34.9,1.68,23.25,31,16.88571429,1,0
225,watches2,watches_gifts,07-01-2018,5,694.9,23.162,138.98,35,591,3,444,4,122,22,9,1,1,2018,7.526276276,4480,118.3636364,4.2,15.48,105,4.2,24.93875,155,3.8,16.47,139.9,3474.5,3451.338,99.33337171,1.174178187,1.323619048,0.896645161,20.6163636,33.98,-16.02,30.5,40.66666667,16.88571429,1,1
226,watches2,watches_gifts,08-01-2018,3,414,23.52666667,138,35,591,3,444,4,61,23,8,1,1,2018,5.461711712,4480,112,4.2,13.44,105,4.2,23.38571429,145.5509091,3.8,21.89727273,694.9,1242,1218.473333,98.10574342,1.232142857,1.314285714,0.948121869,26,33,-7.5509091,15.25,20.33333333,16.88571429,1,1
227,health1,health_beauty,08-01-2017,3,254.97,15.57,84.99,49,1495,3,600,3.8,82,23,8,1,1,2017,3.125,8151,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,,764.91,749.34,97.96446641,3.632453738,0.944438271,1.44075267,61.59259259,-5,26,21.57894737,27.33333333,30.51020408,1,1
228,health1,health_beauty,09-01-2017,4,339.96,15.6,84.99,49,1495,3,600,3.8,89,21,9,1,1,2017,4.166666667,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,254.97,1359.84,1344.24,98.85280621,3.542726136,0.944438271,1.44075267,61,-5,26,23.42105263,29.66666667,30.51020408,1,1
229,health1,health_beauty,10-01-2017,3,254.97,19.61,84.99,49,1495,3,600,3.8,81,22,9,2,1,2017,3.125,8151,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,339.96,764.91,745.3,97.4362997,3.542726136,0.944438271,1.44075267,61,-5,26,21.31578947,27,30.51020408,1,2
230,health1,health_beauty,11-01-2017,36,3059.64,17.40833333,84.99,49,1495,3,600,3.8,139,22,8,4,1,2017,37.5,8151,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,254.97,110147.04,110129.6317,99.98419537,3.542726136,0.944438271,1.44075267,61,-5,26,36.57894737,46.33333333,30.51020408,1,4
231,health1,health_beauty,12-01-2017,50,4249.5,16.2446,84.99,49,1495,3,600,3.8,112,21,10,1,1,2017,52.08333333,8151,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,3059.64,212475,212458.7554,99.99235458,3.542726136,0.944438271,1.44075267,61,-5,26,29.47368421,37.33333333,30.51020408,1,1
232,health1,health_beauty,01-01-2018,13,1104.87,15.99615385,84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,50,8151,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,4249.5,14363.31,14347.31385,99.88863184,3.542726136,0.944438271,1.44075267,61,-5,26,25.78947368,32.66666667,30.51020408,1,2
233,health1,health_beauty,02-01-2018,7,594.93,15.86714286,84.99,49,1495,3,600,3.8,126,20,8,2,1,2018,26.92307692,8151,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,1104.87,4164.51,4148.642857,99.61899136,3.542726136,0.944438271,1.44075267,61,-5,26,33.15789474,42,30.51020408,1,2
234,health1,health_beauty,03-01-2018,4,339.96,16.375,84.99,49,1495,3,600,3.8,169,22,9,1,1,2018,15.38461538,8151,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,594.93,1359.84,1343.465,98.79581421,3.542726136,1.014927155,1.44075267,61,1.25,26,44.47368421,56.33333333,30.51020408,1,1
235,health1,health_beauty,06-01-2018,2,169.98,22.08,84.99,49,1495,3,600,3.8,131,21,9,0,1,2018,7.692307692,8151,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,339.96,339.96,317.88,93.50511825,3.542726136,1.062507813,1.44075267,61,5,26,34.47368421,43.66666667,30.51020408,1,0
236,garden8,garden_tools,02-01-2017,1,179.99,33.54,179.99,33,2188,2,7650,4.2,3,20,8,2,1,2017,8.942307692,8000,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,,179.99,146.45,81.36563142,1,1,1,0,0,0,0.714285714,1.5,66.3030303,1,2
237,garden8,garden_tools,04-01-2017,3,539.97,36.64333333,179.99,33,2188,2,7650,4.2,17,20,10,2,1,2017,10.80128205,8000,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,1619.91,1583.266667,97.73794017,1,1,1,0,0,0,4.047619048,8.5,66.3030303,1,2
238,garden8,garden_tools,09-01-2017,2,359.98,26.88,179.99,33,2188,2,7650,4.2,115,21,9,1,1,2017,5,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,539.97,719.96,693.08,96.26645925,3.004841402,3.004841402,3.004841402,120.09,120.09,120.09,27.38095238,57.5,66.3030303,1,1
239,garden8,garden_tools,10-01-2017,6,1079.94,36.75666667,179.99,33,2188,2,7650,4.2,146,22,9,2,1,2017,15,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,359.98,6479.64,6442.883333,99.43273597,3.004841402,3.004841402,3.004841402,120.09,120.09,120.09,34.76190476,73,66.3030303,1,2
240,garden8,garden_tools,11-01-2017,13,2339.87,43.14153846,179.99,33,2188,2,7650,4.2,339,22,8,4,1,2017,32.5,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,1079.94,30418.31,30375.16846,99.85817247,3.434468503,3.355000306,3.346427623,127.5830556,126.3417188,126.2042857,80.71428571,169.5,66.3030303,1,4
241,garden8,garden_tools,12-01-2017,15,2759.85,47.594,183.99,33,2188,2,7650,4.2,184,21,10,1,1,2017,37.5,8000,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,2339.87,41397.75,41350.156,99.8850324,3.339201452,3.31962111,3.300269058,128.89,128.565,128.24,43.80952381,92,66.3030303,1,1
242,garden8,garden_tools,01-01-2018,14,2629.96,38.53785714,187.8542857,33,2188,2,7650,4.2,137,23,8,2,1,2018,17.94871795,8000,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,2759.85,36819.44,36780.90214,99.89533285,3.764614944,3.764614944,3.764614944,137.9542857,137.9542857,137.9542857,32.61904762,68.5,66.3030303,1,2
243,garden8,garden_tools,02-01-2018,12,2148,47.82583333,179,33,2188,2,7650,4.2,160,20,8,2,1,2018,8.942307692,8000,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,2629.96,25776,25728.17417,99.81445595,3.541387453,3.516699411,3.554609929,128.4548387,128.1,128.6428571,38.0952381,80,66.3030303,1,2
244,garden8,garden_tools,03-01-2018,13,2277,57.29846154,175.1538462,33,2188,2,7650,4.2,116,22,9,1,1,2018,16.66666667,8000,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,2148,29601,29543.70154,99.80643066,3.249607536,3.249607536,3.249607536,121.2538462,121.2538462,121.2538462,27.61904762,58,66.3030303,1,1
245,garden8,garden_tools,04-01-2018,11,1969,28.63272727,179,33,2188,2,7650,4.2,111,21,9,1,1,2018,10.80128205,8000,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,2277,21659,21630.36727,99.86780217,3.32096475,3.32096475,3.32096475,125.1,125.1,125.1,26.42857143,55.5,66.3030303,1,1
